ConfigID,R1A,R1B,R1C,R2A,R2B,R2C,R3A,R3B,R3C,R4A,R4B,R4C,SwitchStates,Status,Voltage_V,VoltageGroup,ConnectionClass,CellsInSeries,ActiveCells
#3484,0,0,1,1,1,0,0,1,1,0,1,1,001 110 011 011,short-circuit,0,Short Circuit,none,0,""
#3485,1,0,1,1,1,0,0,1,1,0,1,1,101 110 011 011,short-circuit,0,Short Circuit,none,0,""
#3486,0,1,1,1,1,0,0,1,1,0,1,1,011 110 011 011,short-circuit,0,Short Circuit,none,0,""
#3487,1,1,1,1,1,0,0,1,1,0,1,1,111 110 011 011,short-circuit,0,Short Circuit,none,0,""
#3488,0,0,0,0,0,1,0,1,1,0,1,1,000 001 011 011,short-circuit,0,Short Circuit,none,0,""
#3489,1,0,0,0,0,1,0,1,1,0,1,1,100 001 011 011,short-circuit,0,Short Circuit,none,0,""
#3490,0,1,0,0,0,1,0,1,1,0,1,1,010 001 011 011,short-circuit,0,Short Circuit,none,0,""
#3491,1,1,0,0,0,1,0,1,1,0,1,1,110 001 011 011,short-circuit,0,Short Circuit,none,0,""
#3492,0,0,1,0,0,1,0,1,1,0,1,1,001 001 011 011,short-circuit,0,Short Circuit,none,0,""
#3493,1,0,1,0,0,1,0,1,1,0,1,1,101 001 011 011,short-circuit,0,Short Circuit,none,0,""
#3494,0,1,1,0,0,1,0,1,1,0,1,1,011 001 011 011,short-circuit,0,Short Circuit,none,0,""
#3495,1,1,1,0,0,1,0,1,1,0,1,1,111 001 011 011,short-circuit,0,Short Circuit,none,0,""
#3496,0,0,0,1,0,1,0,1,1,0,1,1,000 101 011 011,short-circuit,0,Short Circuit,none,0,""
#3497,1,0,0,1,0,1,0,1,1,0,1,1,100 101 011 011,short-circuit,0,Short Circuit,none,0,""
#3498,0,1,0,1,0,1,0,1,1,0,1,1,010 101 011 011,short-circuit,0,Short Circuit,none,0,""
#3499,1,1,0,1,0,1,0,1,1,0,1,1,110 101 011 011,short-circuit,0,Short Circuit,none,0,""
#3500,0,0,1,1,0,1,0,1,1,0,1,1,001 101 011 011,short-circuit,0,Short Circuit,none,0,""
#3501,1,0,1,1,0,1,0,1,1,0,1,1,101 101 011 011,short-circuit,0,Short Circuit,none,0,""
#3502,0,1,1,1,0,1,0,1,1,0,1,1,011 101 011 011,short-circuit,0,Short Circuit,none,0,""
#3503,1,1,1,1,0,1,0,1,1,0,1,1,111 101 011 011,short-circuit,0,Short Circuit,none,0,""
#3504,0,0,0,0,1,1,0,1,1,0,1,1,000 011 011 011,short-circuit,0,Short Circuit,none,0,""
#3505,1,0,0,0,1,1,0,1,1,0,1,1,100 011 011 011,short-circuit,0,Short Circuit,none,0,""
#3506,0,1,0,0,1,1,0,1,1,0,1,1,010 011 011 011,short-circuit,0,Short Circuit,none,0,""
#3507,1,1,0,0,1,1,0,1,1,0,1,1,110 011 011 011,short-circuit,0,Short Circuit,none,0,""
#3508,0,0,1,0,1,1,0,1,1,0,1,1,001 011 011 011,short-circuit,0,Short Circuit,none,0,""
#3509,1,0,1,0,1,1,0,1,1,0,1,1,101 011 011 011,short-circuit,0,Short Circuit,none,0,""
#3510,0,1,1,0,1,1,0,1,1,0,1,1,011 011 011 011,short-circuit,0,Short Circuit,none,0,""
#3511,1,1,1,0,1,1,0,1,1,0,1,1,111 011 011 011,short-circuit,0,Short Circuit,none,0,""
#3512,0,0,0,1,1,1,0,1,1,0,1,1,000 111 011 011,short-circuit,0,Short Circuit,none,0,""
#3513,1,0,0,1,1,1,0,1,1,0,1,1,100 111 011 011,short-circuit,0,Short Circuit,none,0,""
#3514,0,1,0,1,1,1,0,1,1,0,1,1,010 111 011 011,short-circuit,0,Short Circuit,none,0,""
#3515,1,1,0,1,1,1,0,1,1,0,1,1,110 111 011 011,short-circuit,0,Short Circuit,none,0,""
#3516,0,0,1,1,1,1,0,1,1,0,1,1,001 111 011 011,short-circuit,0,Short Circuit,none,0,""
#3517,1,0,1,1,1,1,0,1,1,0,1,1,101 111 011 011,short-circuit,0,Short Circuit,none,0,""
#3518,0,1,1,1,1,1,0,1,1,0,1,1,011 111 011 011,short-circuit,0,Short Circuit,none,0,""
#3519,1,1,1,1,1,1,0,1,1,0,1,1,111 111 011 011,short-circuit,0,Short Circuit,none,0,""
#3520,0,0,0,0,0,0,1,1,1,0,1,1,000 000 111 011,short-circuit,0,Short Circuit,none,0,""
#3521,1,0,0,0,0,0,1,1,1,0,1,1,100 000 111 011,short-circuit,0,Short Circuit,none,0,""
#3522,0,1,0,0,0,0,1,1,1,0,1,1,010 000 111 011,short-circuit,0,Short Circuit,none,0,""
#3523,1,1,0,0,0,0,1,1,1,0,1,1,110 000 111 011,short-circuit,0,Short Circuit,none,0,""
#3524,0,0,1,0,0,0,1,1,1,0,1,1,001 000 111 011,short-circuit,0,Short Circuit,none,0,""
#3525,1,0,1,0,0,0,1,1,1,0,1,1,101 000 111 011,short-circuit,0,Short Circuit,none,0,""
#3526,0,1,1,0,0,0,1,1,1,0,1,1,011 000 111 011,short-circuit,0,Short Circuit,none,0,""
#3527,1,1,1,0,0,0,1,1,1,0,1,1,111 000 111 011,short-circuit,0,Short Circuit,none,0,""
#3528,0,0,0,1,0,0,1,1,1,0,1,1,000 100 111 011,short-circuit,0,Short Circuit,none,0,""
#3529,1,0,0,1,0,0,1,1,1,0,1,1,100 100 111 011,short-circuit,0,Short Circuit,none,0,""
#3530,0,1,0,1,0,0,1,1,1,0,1,1,010 100 111 011,short-circuit,0,Short Circuit,none,0,""
#3531,1,1,0,1,0,0,1,1,1,0,1,1,110 100 111 011,short-circuit,0,Short Circuit,none,0,""
#3532,0,0,1,1,0,0,1,1,1,0,1,1,001 100 111 011,short-circuit,0,Short Circuit,none,0,""
#3533,1,0,1,1,0,0,1,1,1,0,1,1,101 100 111 011,short-circuit,0,Short Circuit,none,0,""
#3534,0,1,1,1,0,0,1,1,1,0,1,1,011 100 111 011,short-circuit,0,Short Circuit,none,0,""
#3535,1,1,1,1,0,0,1,1,1,0,1,1,111 100 111 011,short-circuit,0,Short Circuit,none,0,""
#3536,0,0,0,0,1,0,1,1,1,0,1,1,000 010 111 011,short-circuit,0,Short Circuit,none,0,""
#3537,1,0,0,0,1,0,1,1,1,0,1,1,100 010 111 011,short-circuit,0,Short Circuit,none,0,""
#3538,0,1,0,0,1,0,1,1,1,0,1,1,010 010 111 011,short-circuit,0,Short Circuit,none,0,""
#3539,1,1,0,0,1,0,1,1,1,0,1,1,110 010 111 011,short-circuit,0,Short Circuit,none,0,""
#3540,0,0,1,0,1,0,1,1,1,0,1,1,001 010 111 011,short-circuit,0,Short Circuit,none,0,""
#3541,1,0,1,0,1,0,1,1,1,0,1,1,101 010 111 011,short-circuit,0,Short Circuit,none,0,""
#3542,0,1,1,0,1,0,1,1,1,0,1,1,011 010 111 011,short-circuit,0,Short Circuit,none,0,""
#3543,1,1,1,0,1,0,1,1,1,0,1,1,111 010 111 011,short-circuit,0,Short Circuit,none,0,""
#3544,0,0,0,1,1,0,1,1,1,0,1,1,000 110 111 011,short-circuit,0,Short Circuit,none,0,""
#3545,1,0,0,1,1,0,1,1,1,0,1,1,100 110 111 011,short-circuit,0,Short Circuit,none,0,""
#3546,0,1,0,1,1,0,1,1,1,0,1,1,010 110 111 011,short-circuit,0,Short Circuit,none,0,""
#3547,1,1,0,1,1,0,1,1,1,0,1,1,110 110 111 011,short-circuit,0,Short Circuit,none,0,""
#3548,0,0,1,1,1,0,1,1,1,0,1,1,001 110 111 011,short-circuit,0,Short Circuit,none,0,""
#3549,1,0,1,1,1,0,1,1,1,0,1,1,101 110 111 011,short-circuit,0,Short Circuit,none,0,""
#3550,0,1,1,1,1,0,1,1,1,0,1,1,011 110 111 011,short-circuit,0,Short Circuit,none,0,""
#3551,1,1,1,1,1,0,1,1,1,0,1,1,111 110 111 011,short-circuit,0,Short Circuit,none,0,""
#3552,0,0,0,0,0,1,1,1,1,0,1,1,000 001 111 011,short-circuit,0,Short Circuit,none,0,""
#3553,1,0,0,0,0,1,1,1,1,0,1,1,100 001 111 011,short-circuit,0,Short Circuit,none,0,""
#3554,0,1,0,0,0,1,1,1,1,0,1,1,010 001 111 011,short-circuit,0,Short Circuit,none,0,""
#3555,1,1,0,0,0,1,1,1,1,0,1,1,110 001 111 011,short-circuit,0,Short Circuit,none,0,""
#3556,0,0,1,0,0,1,1,1,1,0,1,1,001 001 111 011,short-circuit,0,Short Circuit,none,0,""
#3557,1,0,1,0,0,1,1,1,1,0,1,1,101 001 111 011,short-circuit,0,Short Circuit,none,0,""
#3558,0,1,1,0,0,1,1,1,1,0,1,1,011 001 111 011,short-circuit,0,Short Circuit,none,0,""
#3559,1,1,1,0,0,1,1,1,1,0,1,1,111 001 111 011,short-circuit,0,Short Circuit,none,0,""
#3560,0,0,0,1,0,1,1,1,1,0,1,1,000 101 111 011,short-circuit,0,Short Circuit,none,0,""
#3561,1,0,0,1,0,1,1,1,1,0,1,1,100 101 111 011,short-circuit,0,Short Circuit,none,0,""
#3562,0,1,0,1,0,1,1,1,1,0,1,1,010 101 111 011,short-circuit,0,Short Circuit,none,0,""
#3563,1,1,0,1,0,1,1,1,1,0,1,1,110 101 111 011,short-circuit,0,Short Circuit,none,0,""
#3564,0,0,1,1,0,1,1,1,1,0,1,1,001 101 111 011,short-circuit,0,Short Circuit,none,0,""
#3565,1,0,1,1,0,1,1,1,1,0,1,1,101 101 111 011,short-circuit,0,Short Circuit,none,0,""
#3566,0,1,1,1,0,1,1,1,1,0,1,1,011 101 111 011,short-circuit,0,Short Circuit,none,0,""
#3567,1,1,1,1,0,1,1,1,1,0,1,1,111 101 111 011,short-circuit,0,Short Circuit,none,0,""
#3568,0,0,0,0,1,1,1,1,1,0,1,1,000 011 111 011,short-circuit,0,Short Circuit,none,0,""
#3569,1,0,0,0,1,1,1,1,1,0,1,1,100 011 111 011,short-circuit,0,Short Circuit,none,0,""
#3570,0,1,0,0,1,1,1,1,1,0,1,1,010 011 111 011,short-circuit,0,Short Circuit,none,0,""
#3571,1,1,0,0,1,1,1,1,1,0,1,1,110 011 111 011,short-circuit,0,Short Circuit,none,0,""
#3572,0,0,1,0,1,1,1,1,1,0,1,1,001 011 111 011,short-circuit,0,Short Circuit,none,0,""
#3573,1,0,1,0,1,1,1,1,1,0,1,1,101 011 111 011,short-circuit,0,Short Circuit,none,0,""
#3574,0,1,1,0,1,1,1,1,1,0,1,1,011 011 111 011,short-circuit,0,Short Circuit,none,0,""
#3575,1,1,1,0,1,1,1,1,1,0,1,1,111 011 111 011,short-circuit,0,Short Circuit,none,0,""
#3576,0,0,0,1,1,1,1,1,1,0,1,1,000 111 111 011,short-circuit,0,Short Circuit,none,0,""
#3577,1,0,0,1,1,1,1,1,1,0,1,1,100 111 111 011,short-circuit,0,Short Circuit,none,0,""
#3578,0,1,0,1,1,1,1,1,1,0,1,1,010 111 111 011,short-circuit,0,Short Circuit,none,0,""
#3579,1,1,0,1,1,1,1,1,1,0,1,1,110 111 111 011,short-circuit,0,Short Circuit,none,0,""
#3580,0,0,1,1,1,1,1,1,1,0,1,1,001 111 111 011,short-circuit,0,Short Circuit,none,0,""
#3581,1,0,1,1,1,1,1,1,1,0,1,1,101 111 111 011,short-circuit,0,Short Circuit,none,0,""
#3582,0,1,1,1,1,1,1,1,1,0,1,1,011 111 111 011,short-circuit,0,Short Circuit,none,0,""
#3583,1,1,1,1,1,1,1,1,1,0,1,1,111 111 111 011,short-circuit,0,Short Circuit,none,0,""
#3584,0,0,0,0,0,0,0,0,0,1,1,1,000 000 000 111,valid,4,4 V,series,1,"4"
#3585,1,0,0,0,0,0,0,0,0,1,1,1,100 000 000 111,valid,4,4 V,series,1,"4"
#3586,0,1,0,0,0,0,0,0,0,1,1,1,010 000 000 111,valid,4,4 V,series,1,"4"
#3587,1,1,0,0,0,0,0,0,0,1,1,1,110 000 000 111,valid,4,4 V,parallel,1,"1 4"
#3588,0,0,1,0,0,0,0,0,0,1,1,1,001 000 000 111,valid,4,4 V,series,1,"4"
#3589,1,0,1,0,0,0,0,0,0,1,1,1,101 000 000 111,valid,4,4 V,series,1,"4"
#3590,0,1,1,0,0,0,0,0,0,1,1,1,011 000 000 111,valid,4,4 V,series,1,"4"
#3591,1,1,1,0,0,0,0,0,0,1,1,1,111 000 000 111,valid,4,4 V,parallel,1,"1 4"
#3592,0,0,0,1,0,0,0,0,0,1,1,1,000 100 000 111,valid,4,4 V,series,1,"4"
#3593,1,0,0,1,0,0,0,0,0,1,1,1,100 100 000 111,valid,4,4 V,series,1,"4"
#3594,0,1,0,1,0,0,0,0,0,1,1,1,010 100 000 111,valid,4,4 V,series,1,"4"
#3595,1,1,0,1,0,0,0,0,0,1,1,1,110 100 000 111,valid,4,4 V,parallel,1,"1 4"
#3596,0,0,1,1,0,0,0,0,0,1,1,1,001 100 000 111,valid,4,4 V,series,1,"4"
#3597,1,0,1,1,0,0,0,0,0,1,1,1,101 100 000 111,short-circuit,0,Short Circuit,none,0,""
#3598,0,1,1,1,0,0,0,0,0,1,1,1,011 100 000 111,short-circuit,0,Short Circuit,none,0,""
#3599,1,1,1,1,0,0,0,0,0,1,1,1,111 100 000 111,short-circuit,0,Short Circuit,none,0,""
#3600,0,0,0,0,1,0,0,0,0,1,1,1,000 010 000 111,valid,4,4 V,series,1,"4"
#3601,1,0,0,0,1,0,0,0,0,1,1,1,100 010 000 111,valid,4,4 V,series,1,"4"
#3602,0,1,0,0,1,0,0,0,0,1,1,1,010 010 000 111,valid,4,4 V,series,1,"4"
#3603,1,1,0,0,1,0,0,0,0,1,1,1,110 010 000 111,valid,4,4 V,parallel,1,"1 4"
#3604,0,0,1,0,1,0,0,0,0,1,1,1,001 010 000 111,valid,4,4 V,series,1,"4"
#3605,1,0,1,0,1,0,0,0,0,1,1,1,101 010 000 111,short-circuit,0,Short Circuit,none,0,""
#3606,0,1,1,0,1,0,0,0,0,1,1,1,011 010 000 111,short-circuit,0,Short Circuit,none,0,""
#3607,1,1,1,0,1,0,0,0,0,1,1,1,111 010 000 111,short-circuit,0,Short Circuit,none,0,""
#3608,0,0,0,1,1,0,0,0,0,1,1,1,000 110 000 111,valid,4,4 V,parallel,1,"2 4"
#3609,1,0,0,1,1,0,0,0,0,1,1,1,100 110 000 111,valid,4,4 V,parallel,1,"2 4"
#3610,0,1,0,1,1,0,0,0,0,1,1,1,010 110 000 111,valid,4,4 V,parallel,1,"2 4"
#3611,1,1,0,1,1,0,0,0,0,1,1,1,110 110 000 111,valid,4,4 V,parallel,1,"1 2 4"
#3612,0,0,1,1,1,0,0,0,0,1,1,1,001 110 000 111,valid,4,4 V,parallel,1,"2 4"
#3613,1,0,1,1,1,0,0,0,0,1,1,1,101 110 000 111,short-circuit,0,Short Circuit,none,0,""
#3614,0,1,1,1,1,0,0,0,0,1,1,1,011 110 000 111,short-circuit,0,Short Circuit,none,0,""
#3615,1,1,1,1,1,0,0,0,0,1,1,1,111 110 000 111,short-circuit,0,Short Circuit,none,0,""
#3616,0,0,0,0,0,1,0,0,0,1,1,1,000 001 000 111,valid,4,4 V,series,1,"4"
#3617,1,0,0,0,0,1,0,0,0,1,1,1,100 001 000 111,valid,4,4 V,series,1,"4"
#3618,0,1,0,0,0,1,0,0,0,1,1,1,010 001 000 111,valid,4,4 V,series,1,"4"
#3619,1,1,0,0,0,1,0,0,0,1,1,1,110 001 000 111,valid,4,4 V,parallel,1,"1 4"
#3620,0,0,1,0,0,1,0,0,0,1,1,1,001 001 000 111,valid,4,4 V,series,1,"4"
#3621,1,0,1,0,0,1,0,0,0,1,1,1,101 001 000 111,valid,4,4 V,series,1,"4"
#3622,0,1,1,0,0,1,0,0,0,1,1,1,011 001 000 111,valid,4,4 V,series,1,"4"
#3623,1,1,1,0,0,1,0,0,0,1,1,1,111 001 000 111,valid,4,4 V,parallel,1,"1 4"
#3624,0,0,0,1,0,1,0,0,0,1,1,1,000 101 000 111,valid,4,4 V,series,1,"4"
#3625,1,0,0,1,0,1,0,0,0,1,1,1,100 101 000 111,valid,4,4 V,series,1,"4"
#3626,0,1,0,1,0,1,0,0,0,1,1,1,010 101 000 111,valid,4,4 V,series,1,"4"
#3627,1,1,0,1,0,1,0,0,0,1,1,1,110 101 000 111,valid,4,4 V,parallel,1,"1 4"
#3628,0,0,1,1,0,1,0,0,0,1,1,1,001 101 000 111,valid,4,4 V,series,1,"4"
#3629,1,0,1,1,0,1,0,0,0,1,1,1,101 101 000 111,short-circuit,0,Short Circuit,none,0,""
#3630,0,1,1,1,0,1,0,0,0,1,1,1,011 101 000 111,short-circuit,0,Short Circuit,none,0,""
#3631,1,1,1,1,0,1,0,0,0,1,1,1,111 101 000 111,short-circuit,0,Short Circuit,none,0,""
#3632,0,0,0,0,1,1,0,0,0,1,1,1,000 011 000 111,valid,4,4 V,series,1,"4"
#3633,1,0,0,0,1,1,0,0,0,1,1,1,100 011 000 111,valid,4,4 V,series,1,"4"
#3634,0,1,0,0,1,1,0,0,0,1,1,1,010 011 000 111,valid,4,4 V,series,1,"4"
#3635,1,1,0,0,1,1,0,0,0,1,1,1,110 011 000 111,valid,4,4 V,parallel,1,"1 4"
#3636,0,0,1,0,1,1,0,0,0,1,1,1,001 011 000 111,valid,4,4 V,series,1,"4"
#3637,1,0,1,0,1,1,0,0,0,1,1,1,101 011 000 111,short-circuit,0,Short Circuit,none,0,""
#3638,0,1,1,0,1,1,0,0,0,1,1,1,011 011 000 111,short-circuit,0,Short Circuit,none,0,""
#3639,1,1,1,0,1,1,0,0,0,1,1,1,111 011 000 111,short-circuit,0,Short Circuit,none,0,""
#3640,0,0,0,1,1,1,0,0,0,1,1,1,000 111 000 111,valid,4,4 V,parallel,1,"2 4"
#3641,1,0,0,1,1,1,0,0,0,1,1,1,100 111 000 111,valid,4,4 V,parallel,1,"2 4"
#3642,0,1,0,1,1,1,0,0,0,1,1,1,010 111 000 111,valid,4,4 V,parallel,1,"2 4"
#3643,1,1,0,1,1,1,0,0,0,1,1,1,110 111 000 111,valid,4,4 V,parallel,1,"1 2 4"
#3644,0,0,1,1,1,1,0,0,0,1,1,1,001 111 000 111,valid,4,4 V,parallel,1,"2 4"
#3645,1,0,1,1,1,1,0,0,0,1,1,1,101 111 000 111,short-circuit,0,Short Circuit,none,0,""
#3646,0,1,1,1,1,1,0,0,0,1,1,1,011 111 000 111,short-circuit,0,Short Circuit,none,0,""
#3647,1,1,1,1,1,1,0,0,0,1,1,1,111 111 000 111,short-circuit,0,Short Circuit,none,0,""
#3648,0,0,0,0,0,0,1,0,0,1,1,1,000 000 100 111,valid,4,4 V,series,1,"4"
#3649,1,0,0,0,0,0,1,0,0,1,1,1,100 000 100 111,valid,4,4 V,series,1,"4"
#3650,0,1,0,0,0,0,1,0,0,1,1,1,010 000 100 111,valid,4,4 V,series,1,"4"
#3651,1,1,0,0,0,0,1,0,0,1,1,1,110 000 100 111,valid,4,4 V,parallel,1,"1 4"
#3652,0,0,1,0,0,0,1,0,0,1,1,1,001 000 100 111,valid,4,4 V,series,1,"4"
#3653,1,0,1,0,0,0,1,0,0,1,1,1,101 000 100 111,valid,4,4 V,series,1,"4"
#3654,0,1,1,0,0,0,1,0,0,1,1,1,011 000 100 111,valid,4,4 V,series,1,"4"
#3655,1,1,1,0,0,0,1,0,0,1,1,1,111 000 100 111,valid,4,4 V,parallel,1,"1 4"
#3656,0,0,0,1,0,0,1,0,0,1,1,1,000 100 100 111,valid,4,4 V,series,1,"4"
#3657,1,0,0,1,0,0,1,0,0,1,1,1,100 100 100 111,valid,4,4 V,series,1,"4"
#3658,0,1,0,1,0,0,1,0,0,1,1,1,010 100 100 111,valid,4,4 V,series,1,"4"
#3659,1,1,0,1,0,0,1,0,0,1,1,1,110 100 100 111,valid,4,4 V,parallel,1,"1 4"
#3660,0,0,1,1,0,0,1,0,0,1,1,1,001 100 100 111,valid,4,4 V,series,1,"4"
#3661,1,0,1,1,0,0,1,0,0,1,1,1,101 100 100 111,short-circuit,0,Short Circuit,none,0,""
#3662,0,1,1,1,0,0,1,0,0,1,1,1,011 100 100 111,short-circuit,0,Short Circuit,none,0,""
#3663,1,1,1,1,0,0,1,0,0,1,1,1,111 100 100 111,short-circuit,0,Short Circuit,none,0,""
#3664,0,0,0,0,1,0,1,0,0,1,1,1,000 010 100 111,valid,4,4 V,series,1,"4"
#3665,1,0,0,0,1,0,1,0,0,1,1,1,100 010 100 111,valid,4,4 V,series,1,"4"
#3666,0,1,0,0,1,0,1,0,0,1,1,1,010 010 100 111,valid,4,4 V,series,1,"4"
#3667,1,1,0,0,1,0,1,0,0,1,1,1,110 010 100 111,valid,4,4 V,parallel,1,"1 4"
#3668,0,0,1,0,1,0,1,0,0,1,1,1,001 010 100 111,valid,4,4 V,series,1,"4"
#3669,1,0,1,0,1,0,1,0,0,1,1,1,101 010 100 111,short-circuit,0,Short Circuit,none,0,""
#3670,0,1,1,0,1,0,1,0,0,1,1,1,011 010 100 111,short-circuit,0,Short Circuit,none,0,""
#3671,1,1,1,0,1,0,1,0,0,1,1,1,111 010 100 111,short-circuit,0,Short Circuit,none,0,""
#3672,0,0,0,1,1,0,1,0,0,1,1,1,000 110 100 111,valid,4,4 V,parallel,1,"2 4"
#3673,1,0,0,1,1,0,1,0,0,1,1,1,100 110 100 111,valid,4,4 V,parallel,1,"2 4"
#3674,0,1,0,1,1,0,1,0,0,1,1,1,010 110 100 111,valid,4,4 V,parallel,1,"2 4"
#3675,1,1,0,1,1,0,1,0,0,1,1,1,110 110 100 111,valid,4,4 V,parallel,1,"1 2 4"
#3676,0,0,1,1,1,0,1,0,0,1,1,1,001 110 100 111,valid,4,4 V,parallel,1,"2 4"
#3677,1,0,1,1,1,0,1,0,0,1,1,1,101 110 100 111,short-circuit,0,Short Circuit,none,0,""
#3678,0,1,1,1,1,0,1,0,0,1,1,1,011 110 100 111,short-circuit,0,Short Circuit,none,0,""
#3679,1,1,1,1,1,0,1,0,0,1,1,1,111 110 100 111,short-circuit,0,Short Circuit,none,0,""
#3680,0,0,0,0,0,1,1,0,0,1,1,1,000 001 100 111,valid,4,4 V,series,1,"4"
#3681,1,0,0,0,0,1,1,0,0,1,1,1,100 001 100 111,valid,4,4 V,series,1,"4"
#3682,0,1,0,0,0,1,1,0,0,1,1,1,010 001 100 111,valid,4,4 V,series,1,"4"
#3683,1,1,0,0,0,1,1,0,0,1,1,1,110 001 100 111,valid,4,4 V,parallel,1,"1 4"
#3684,0,0,1,0,0,1,1,0,0,1,1,1,001 001 100 111,valid,4,4 V,series,1,"4"
#3685,1,0,1,0,0,1,1,0,0,1,1,1,101 001 100 111,short-circuit,0,Short Circuit,none,0,""
#3686,0,1,1,0,0,1,1,0,0,1,1,1,011 001 100 111,short-circuit,0,Short Circuit,none,0,""
#3687,1,1,1,0,0,1,1,0,0,1,1,1,111 001 100 111,short-circuit,0,Short Circuit,none,0,""
#3688,0,0,0,1,0,1,1,0,0,1,1,1,000 101 100 111,short-circuit,0,Short Circuit,none,0,""
#3689,1,0,0,1,0,1,1,0,0,1,1,1,100 101 100 111,short-circuit,0,Short Circuit,none,0,""
#3690,0,1,0,1,0,1,1,0,0,1,1,1,010 101 100 111,short-circuit,0,Short Circuit,none,0,""
#3691,1,1,0,1,0,1,1,0,0,1,1,1,110 101 100 111,short-circuit,0,Short Circuit,none,0,""
#3692,0,0,1,1,0,1,1,0,0,1,1,1,001 101 100 111,short-circuit,0,Short Circuit,none,0,""
#3693,1,0,1,1,0,1,1,0,0,1,1,1,101 101 100 111,short-circuit,0,Short Circuit,none,0,""
#3694,0,1,1,1,0,1,1,0,0,1,1,1,011 101 100 111,short-circuit,0,Short Circuit,none,0,""
#3695,1,1,1,1,0,1,1,0,0,1,1,1,111 101 100 111,short-circuit,0,Short Circuit,none,0,""
#3696,0,0,0,0,1,1,1,0,0,1,1,1,000 011 100 111,short-circuit,0,Short Circuit,none,0,""
#3697,1,0,0,0,1,1,1,0,0,1,1,1,100 011 100 111,short-circuit,0,Short Circuit,none,0,""
#3698,0,1,0,0,1,1,1,0,0,1,1,1,010 011 100 111,short-circuit,0,Short Circuit,none,0,""
#3699,1,1,0,0,1,1,1,0,0,1,1,1,110 011 100 111,short-circuit,0,Short Circuit,none,0,""
#3700,0,0,1,0,1,1,1,0,0,1,1,1,001 011 100 111,short-circuit,0,Short Circuit,none,0,""
#3701,1,0,1,0,1,1,1,0,0,1,1,1,101 011 100 111,short-circuit,0,Short Circuit,none,0,""
#3702,0,1,1,0,1,1,1,0,0,1,1,1,011 011 100 111,short-circuit,0,Short Circuit,none,0,""
#3703,1,1,1,0,1,1,1,0,0,1,1,1,111 011 100 111,short-circuit,0,Short Circuit,none,0,""
#3704,0,0,0,1,1,1,1,0,0,1,1,1,000 111 100 111,short-circuit,0,Short Circuit,none,0,""
#3705,1,0,0,1,1,1,1,0,0,1,1,1,100 111 100 111,short-circuit,0,Short Circuit,none,0,""
#3706,0,1,0,1,1,1,1,0,0,1,1,1,010 111 100 111,short-circuit,0,Short Circuit,none,0,""
#3707,1,1,0,1,1,1,1,0,0,1,1,1,110 111 100 111,short-circuit,0,Short Circuit,none,0,""
#3708,0,0,1,1,1,1,1,0,0,1,1,1,001 111 100 111,short-circuit,0,Short Circuit,none,0,""
#3709,1,0,1,1,1,1,1,0,0,1,1,1,101 111 100 111,short-circuit,0,Short Circuit,none,0,""
#3710,0,1,1,1,1,1,1,0,0,1,1,1,011 111 100 111,short-circuit,0,Short Circuit,none,0,""
#3711,1,1,1,1,1,1,1,0,0,1,1,1,111 111 100 111,short-circuit,0,Short Circuit,none,0,""
#3712,0,0,0,0,0,0,0,1,0,1,1,1,000 000 010 111,valid,4,4 V,series,1,"4"
#3713,1,0,0,0,0,0,0,1,0,1,1,1,100 000 010 111,valid,4,4 V,series,1,"4"
#3714,0,1,0,0,0,0,0,1,0,1,1,1,010 000 010 111,valid,4,4 V,series,1,"4"
#3715,1,1,0,0,0,0,0,1,0,1,1,1,110 000 010 111,valid,4,4 V,parallel,1,"1 4"
#3716,0,0,1,0,0,0,0,1,0,1,1,1,001 000 010 111,valid,4,4 V,series,1,"4"
#3717,1,0,1,0,0,0,0,1,0,1,1,1,101 000 010 111,valid,4,4 V,series,1,"4"
#3718,0,1,1,0,0,0,0,1,0,1,1,1,011 000 010 111,valid,4,4 V,series,1,"4"
#3719,1,1,1,0,0,0,0,1,0,1,1,1,111 000 010 111,valid,4,4 V,parallel,1,"1 4"
#3720,0,0,0,1,0,0,0,1,0,1,1,1,000 100 010 111,valid,4,4 V,series,1,"4"
#3721,1,0,0,1,0,0,0,1,0,1,1,1,100 100 010 111,valid,4,4 V,series,1,"4"
#3722,0,1,0,1,0,0,0,1,0,1,1,1,010 100 010 111,valid,4,4 V,series,1,"4"
#3723,1,1,0,1,0,0,0,1,0,1,1,1,110 100 010 111,valid,4,4 V,parallel,1,"1 4"
#3724,0,0,1,1,0,0,0,1,0,1,1,1,001 100 010 111,valid,4,4 V,series,1,"4"
#3725,1,0,1,1,0,0,0,1,0,1,1,1,101 100 010 111,short-circuit,0,Short Circuit,none,0,""
#3726,0,1,1,1,0,0,0,1,0,1,1,1,011 100 010 111,short-circuit,0,Short Circuit,none,0,""
#3727,1,1,1,1,0,0,0,1,0,1,1,1,111 100 010 111,short-circuit,0,Short Circuit,none,0,""
#3728,0,0,0,0,1,0,0,1,0,1,1,1,000 010 010 111,valid,4,4 V,series,1,"4"
#3729,1,0,0,0,1,0,0,1,0,1,1,1,100 010 010 111,valid,4,4 V,series,1,"4"
#3730,0,1,0,0,1,0,0,1,0,1,1,1,010 010 010 111,valid,4,4 V,series,1,"4"
